y_true,y_prob
0,0.49028292082428054
1,0.4649514762576767
0,0.5233114765228889
1,0.760356618948661
1,0.35194682542333877
0,0.27927711609521455
0,0.4665792021068797
0,0.24656536221601577
0,0.012804947867579597
0,0.1955173464784655
0,0.8136286404695635
1,0.45381279759691656
1,0.012804947867579597
0,0.1015226717953392
0,0.603472794966392
0,0.6780799501394646
1,0.012804947867579597
0,0.17410267803950685
0,0.7775363721407058
0,0.5296377344043807
0,0.5016915229539752
0,0.19878825384654086
0,0.16302924993369156
1,0.5082683321240726
0,0.41977262296493656
0,0.6565401196224312
1,0.18043114878555447
1,0.5048488745396118
0,0.1646873718107551
0,0.25001986747325716
0,0.1348277606144054
1,0.5743433211386143
1,0.5931241821802913
0,0.7132538365382919
0,0.6973504194125673
0,0.39335399755409306
0,0.3330373103086535
0,0.4848252805621313
0,0.6486860082904531
0,0.7369725870634379
0,0.4925579046034156
0,0.31512307353796526
0,0.12094243361441122
0,0.4455718416880167
0,0.2830328871224148
1,0.5971157278205155
0,0.6598384366054058
0,0.5954134568442954
1,0.6053422438393338
0,0.4186665530854394
1,0.5493228323020481
0,0.012804947867579597
1,0.6579995450607896
1,0.012804947867579597
1,0.35975514169221867
0,0.6860756016561512
0,0.012804947867579597
0,0.8296519768586894
0,0.012804947867579597
0,0.633418209135995
0,0.28323045191379703
0,0.46640427684635466
0,0.5160981113609237
0,0.14929832429717574
0,0.38830619679577044
0,0.5096173319724494
1,0.781247344352481
0,0.5786534904906143
0,0.20415790067283981
0,0.4342984087864127
0,0.6153744270221863
0,0.4385259833410785
0,0.6687771984202112
0,0.7535331940872965
0,0.5479594249345057
0,0.2814938980346938
0,0.8037059277170595
0,0.5843420397266796
1,0.48248299701866404
1,0.012804947867579597
0,0.5322687544331918
0,0.17604064588194113
0,0.012804947867579597
0,0.5922787486373977
0,0.1859027854357678
1,0.44128488274136785
0,0.39131307500518986
0,0.5033105382257317
0,0.46817191903422656
0,0.21764476149720927
0,0.5143273858584443
0,0.43343742978696603
0,0.5962213298770114
1,0.3218319897770769
0,0.769577007126736
1,0.5321796362494948
0,0.6621383150497678
0,0.27043451460201584
0,0.4850817594683963
0,0.32357369480645737
0,0.3881577644303228
0,0.012804947867579597
1,0.6951772434253256
0,0.3162998095146298
0,0.6430981000203818
0,0.18802331632431826
0,0.5105266132539854
0,0.6664012719269673
0,0.012804947867579597
0,0.7004389798770243
1,0.32577338919134696
1,0.5018037408417051
0,0.699806073550444
1,0.012804947867579597
0,0.38482852377645577
0,0.2735282790349132
0,0.48537980784248674
0,0.5767687385924749
0,0.21212813573724687
0,0.8129011129979141
0,0.4255944213574438
0,0.012804947867579597
0,0.6508945658951752
0,0.5473844125642896
0,0.6648245914065225
0,0.635113001843035
0,0.3270111945177894
1,0.6055253677676404
0,0.6975197781570545
0,0.5017980582133985
1,0.4493985228248452
1,0.46741464307202985
0,0.45308431266984095
0,0.7268172821345831
0,0.7325794712370869
0,0.35184850136133744
1,0.24696105059447507
0,0.5177061313769369
0,0.7020232071895162
1,0.39380289927633366
0,0.6572423831093201
0,0.7761933058686331
1,0.3540528013789831
1,0.5529141683725562
0,0.620966317786388
0,0.7039951675428266
0,0.28092528085316415
0,0.5118195147334791
0,0.012804947867579597
0,0.6389053068429594
0,0.3225765670227933
0,0.4336546528194543
0,0.351176670121231
1,0.560909996588931
0,0.19039277845274674
0,0.3424689470955522
0,0.5841917773286569
0,0.16150534907053724
0,0.5097826374155984
0,0.5675426710276004
0,0.5174137048303845
0,0.47366000384918266
0,0.012804947867579597
0,0.20666826347628167
0,0.3037942814564316
0,0.7382358678950003
0,0.2976813726082111
0,0.7776774900199755
1,0.7481375353947198
1,0.5694257691907918
0,0.5149418071877478
0,0.5382990156956361
0,0.13193444656361075
0,0.6218401931716537
0,0.1321280849463924
1,0.4575207662891352
1,0.554788160791033
0,0.6729063159122559
0,0.4044996712926596
0,0.40398461608895064
0,0.7902526945824432
0,0.5273618650066341
0,0.25795337131193713
0,0.5604127568013202
1,0.41829584720467533
0,0.3516089920575164
1,0.672092156731799
0,0.41485102876912944
0,0.8010725177040434
1,0.37767685361304143
0,0.5331500794426268
1,0.40519240992259964
0,0.4745742490965302
0,0.45230231115617253
1,0.6562055460114289
0,0.4473620575397577
0,0.012804947867579597
0,0.654663797004665
1,0.454271769954953
0,0.6522739903427741
0,0.22685379724602678
0,0.66297359199539
0,0.32883940884046664
0,0.37000378603350076
0,0.012804947867579597
1,0.23289550117920468
1,0.6952133169855317
0,0.2738862119899122
0,0.44458703970214597
0,0.7243611641953145
1,0.5976080956791577
0,0.7655829244334642
0,0.012804947867579597
1,0.691431003689959
0,0.18880547374259615
1,0.3156458793326924
0,0.2776637876606224
1,0.346741094698696
1,0.24011190870710242
0,0.48766573997532187
0,0.554380118120895
0,0.7692564964083852
0,0.7127813555572242
0,0.5626129205051945
0,0.4612951830757214
0,0.6997218237613214
0,0.34419675471819755
0,0.7748381322736642
1,0.40694005120459625
0,0.31137399737359533
0,0.37381455875785596
0,0.5457033134116271
0,0.6341327806013712
0,0.6353330671487887
1,0.5861591156209139
0,0.4557270616556092
1,0.6462884718076127
0,0.2785210796874092
0,0.4642451438997056
0,0.5373894440456202
0,0.480393015923384
0,0.17940344447382137
0,0.5379641782564579
0,0.012804947867579597
1,0.7728401920503447
0,0.5300359969142792
0,0.5013415409156272
0,0.012804947867579597
0,0.4621215235348453
1,0.5559518607918722
0,0.6766549358693134
1,0.6776432361131197
0,0.012804947867579597
0,0.5671945110764389
1,0.44042128285813825
1,0.6121634452167228
0,0.5624433749585073
0,0.2855161041646359
