thr,val_cost
0.01,6339.0
0.014949494949494949,5998.0
0.0198989898989899,5673.0
0.02484848484848485,5276.0
0.029797979797979796,4965.0
0.03474747474747475,4679.0
0.039696969696969696,4384.0
0.04464646464646465,4141.0
0.049595959595959596,3958.0
0.05454545454545454,3769.0
0.059494949494949496,3588.0
0.06444444444444444,3451.0
0.06939393939393938,3296.0
0.07434343434343434,3173.0
0.07929292929292929,3070.0
0.08424242424242423,2957.0
0.08919191919191918,2873.0
0.09414141414141414,2778.0
0.09909090909090908,2699.0
0.10404040404040403,2634.0
0.10898989898989898,2568.0
0.11393939393939392,2514.0
0.11888888888888888,2444.0
0.12383838383838383,2372.0
0.12878787878787878,2321.0
0.13373737373737374,2262.0
0.1386868686868687,2219.0
0.14363636363636365,2172.0
0.1485858585858586,2124.0
0.15353535353535352,2081.0
0.15848484848484848,2043.0
0.16343434343434343,2008.0
0.16838383838383839,1999.0
0.17333333333333334,1990.0
0.1782828282828283,1965.0
0.18323232323232325,1933.0
0.18818181818181817,1923.0
0.19313131313131313,1899.0
0.19808080808080808,1879.0
0.20303030303030303,1875.0
0.207979797979798,1863.0
0.21292929292929294,1851.0
0.21787878787878787,1829.0
0.22282828282828282,1812.0
0.22777777777777777,1791.0
0.23272727272727273,1773.0
0.23767676767676768,1759.0
0.24262626262626263,1757.0
0.24757575757575756,1738.0
0.2525252525252525,1723.0
0.25747474747474747,1721.0
0.26242424242424245,1721.0
0.2673737373737374,1701.0
0.2723232323232323,1679.0
0.2772727272727273,1658.0
0.2822222222222222,1643.0
0.2871717171717172,1630.0
0.2921212121212121,1635.0
0.29707070707070704,1619.0
0.302020202020202,1604.0
0.30696969696969695,1589.0
0.31191919191919193,1582.0
0.31686868686868686,1586.0
0.32181818181818184,1586.0
0.32676767676767676,1571.0
0.3317171717171717,1566.0
0.33666666666666667,1560.0
0.3416161616161616,1566.0
0.3465656565656566,1556.0
0.3515151515151515,1546.0
0.3564646464646465,1536.0
0.3614141414141414,1530.0
0.36636363636363634,1525.0
0.3713131313131313,1524.0
0.37626262626262624,1506.0
0.3812121212121212,1500.0
0.38616161616161615,1499.0
0.3911111111111111,1496.0
0.39606060606060606,1495.0
0.401010101010101,1493.0
0.40595959595959596,1495.0
0.4109090909090909,1488.0
0.41585858585858587,1494.0
0.4208080808080808,1492.0
0.4257575757575757,1493.0
0.4307070707070707,1485.0
0.43565656565656563,1483.0
0.4406060606060606,1473.0
0.44555555555555554,1469.0
0.4505050505050505,1465.0
0.45545454545454545,1459.0
0.46040404040404037,1481.0
0.46535353535353535,1486.0
0.4703030303030303,1473.0
0.47525252525252526,1482.0
0.4802020202020202,1477.0
0.4851515151515151,1491.0
0.4901010101010101,1484.0
0.495050505050505,1480.0
0.5,1481.0
0.5049494949494949,1485.0
0.5098989898989899,1475.0
0.5148484848484849,1480.0
0.5197979797979798,1480.0
0.5247474747474747,1474.0
0.5296969696969697,1466.0
0.5346464646464646,1460.0
0.5395959595959596,1465.0
0.5445454545454546,1470.0
0.5494949494949495,1493.0
0.5544444444444444,1492.0
0.5593939393939393,1488.0
0.5643434343434344,1490.0
0.5692929292929293,1491.0
0.5742424242424242,1491.0
0.5791919191919191,1483.0
0.5841414141414141,1481.0
0.5890909090909091,1485.0
0.594040404040404,1479.0
0.598989898989899,1472.0
0.6039393939393939,1487.0
0.6088888888888889,1503.0
0.6138383838383838,1528.0
0.6187878787878788,1526.0
0.6237373737373737,1532.0
0.6286868686868686,1543.0
0.6336363636363637,1537.0
0.6385858585858586,1550.0
0.6435353535353535,1542.0
0.6484848484848484,1538.0
0.6534343434343434,1539.0
0.6583838383838384,1543.0
0.6633333333333333,1550.0
0.6682828282828283,1562.0
0.6732323232323232,1563.0
0.6781818181818181,1564.0
0.6831313131313131,1576.0
0.6880808080808081,1602.0
0.693030303030303,1617.0
0.6979797979797979,1619.0
0.702929292929293,1629.0
0.7078787878787879,1650.0
0.7128282828282828,1661.0
0.7177777777777777,1673.0
0.7227272727272727,1700.0
0.7276767676767677,1712.0
0.7326262626262626,1721.0
0.7375757575757576,1729.0
0.7425252525252525,1734.0
0.7474747474747474,1746.0
0.7524242424242424,1740.0
0.7573737373737374,1744.0
0.7623232323232323,1753.0
0.7672727272727272,1766.0
0.7722222222222221,1786.0
0.7771717171717172,1804.0
0.7821212121212121,1818.0
0.787070707070707,1829.0
0.792020202020202,1845.0
0.796969696969697,1861.0
0.8019191919191919,1874.0
0.8068686868686868,1890.0
0.8118181818181818,1888.0
0.8167676767676767,1927.0
0.8217171717171717,1957.0
0.8266666666666667,2004.0
0.8316161616161616,2025.0
0.8365656565656565,2045.0
0.8415151515151514,2072.0
0.8464646464646465,2081.0
0.8514141414141414,2103.0
0.8563636363636363,2143.0
0.8613131313131313,2167.0
0.8662626262626262,2219.0
0.8712121212121212,2243.0
0.8761616161616161,2286.0
0.8811111111111111,2311.0
0.886060606060606,2333.0
0.891010101010101,2353.0
0.895959595959596,2377.0
0.9009090909090909,2415.0
0.9058585858585858,2443.0
0.9108080808080807,2474.0
0.9157575757575758,2530.0
0.9207070707070707,2594.0
0.9256565656565656,2634.0
0.9306060606060605,2678.0
0.9355555555555555,2722.0
0.9405050505050505,2775.0
0.9454545454545454,2821.0
0.9504040404040404,2875.0
0.9553535353535353,2921.0
0.9603030303030302,2986.0
0.9652525252525253,3066.0
0.9702020202020202,3204.0
0.9751515151515151,3328.0
0.98010101010101,3492.0
0.9850505050505051,3693.0
0.99,3931.0
