y_true,y_prob
0,0.44928295197010365
1,0.4405742299753697
0,0.526104543743687
1,0.7672514460500212
1,0.3567734554011732
0,0.2916114674746088
0,0.3741574622033917
0,0.2387508050045786
0,0.1883631507262858
0,0.20112557692794664
0,0.8552907066567067
1,0.46444718674531027
1,0.21435603376650098
0,0.19042171865530463
0,0.6797702601259572
0,0.6462513455125044
1,0.17523906151744223
0,0.18027359672798904
0,0.8232422898560531
0,0.5099636709948984
0,0.5580070246515949
0,0.13751131681821238
0,0.1986287713269218
1,0.46551394783699934
0,0.5830579469750049
0,0.65462331882548
1,0.26723622875164615
1,0.558319471706496
0,0.20303277976155248
0,0.24700842064907594
0,0.171594368915504
1,0.4990618737992154
1,0.5664433249678716
0,0.860900758149773
0,0.8062897049670154
0,0.4992794700937002
0,0.35584369250624176
0,0.45758288633576905
0,0.5890950539434068
0,0.7229628995379794
0,0.4376560514776961
0,0.27701885128855047
0,0.10896908937941244
0,0.44582438565254706
0,0.262453053441758
1,0.6503825075942424
0,0.6365821664335777
0,0.6977395217293096
1,0.5160919709711709
0,0.4746834837101859
1,0.32829044120600076
0,0.2159287152594388
1,0.5615830421648167
1,0.14561153160213042
1,0.49576278045061073
0,0.6909331688497179
0,0.12194266572298774
0,0.8567189465273304
0,0.14998392807666808
0,0.6765322065798993
0,0.3426745580247914
0,0.5237284598050737
0,0.5103837262087045
0,0.2538966107665041
0,0.47640491010556224
0,0.4035088248752237
1,0.8960930019210672
0,0.4733371917398501
0,0.3023421355298565
0,0.4086899579554971
0,0.6621748127072379
0,0.42748788799350923
0,0.6922534585671571
0,0.7154527949314132
0,0.47730098465974236
0,0.2749630285764432
0,0.8707405169918836
0,0.630997488196802
1,0.4496739466876793
1,0.17890862571832022
0,0.6016365832236611
0,0.2678956419299908
0,0.23173777377348112
0,0.6170627627637525
0,0.26058881764881936
1,0.4523753128632749
0,0.4075464926568729
0,0.5206966142488558
0,0.35542299802879057
0,0.19626890350429008
0,0.5606004243707895
0,0.33888596963652706
0,0.593600409206717
1,0.3005359057062951
0,0.8843573834559274
1,0.4415916770056049
0,0.7513609383826707
0,0.3090491791662445
0,0.33621120873382015
0,0.20623481248902853
0,0.36956541148277555
0,0.1771997057078641
1,0.6885139959712429
0,0.2527062273604136
0,0.5835822246227587
0,0.1697644228212661
0,0.5083115466103301
0,0.6922920176816834
0,0.07488066814798716
0,0.791631610302796
1,0.3586234717146939
1,0.4691036760255293
0,0.6075748163932908
1,0.1972538936251456
0,0.33520010760593666
0,0.3766712243059631
0,0.5927175513851716
0,0.46740098521818313
0,0.2551466271712983
0,0.9040732942075363
0,0.3293644803136823
0,0.12675523607713576
0,0.6694998863468505
0,0.6186987590268476
0,0.6380928225263115
0,0.5869602974244131
0,0.232501051693648
1,0.6076485401385487
0,0.6845654299114142
0,0.5119112730706159
1,0.40187516176023996
1,0.36633378099759
0,0.4096150725367629
0,0.6507591794533345
0,0.7779448023196615
0,0.1906842149270474
1,0.20824848064948612
0,0.38550047718736247
0,0.6521742349183525
1,0.4462626756004185
0,0.36942634447124006
0,0.8131344796049924
1,0.3277975655952954
1,0.5241967681352769
0,0.7485824308839595
0,0.6151541375166465
0,0.21510750835810918
0,0.5057209314223535
0,0.2068736811230441
0,0.5905794841023657
0,0.3205247747973981
0,0.48755706648860403
0,0.3220555282352035
1,0.46536343692091553
0,0.22712419895102645
0,0.29843962843681904
0,0.6262132699486346
0,0.18452236221881474
0,0.4935741919003697
0,0.510750194184384
0,0.5253495647105839
0,0.3805967098568661
0,0.1700327512235183
0,0.2118333681413792
0,0.26614798512213456
0,0.7395714369699988
0,0.2933020678403081
0,0.8245970642969991
1,0.7625767796443651
1,0.7546353127895483
0,0.5386770990824147
0,0.5294384629656863
0,0.168844403779784
0,0.6054541973276734
0,0.21383478386753793
1,0.3878980979146464
1,0.516400156042933
0,0.7183556646444912
0,0.42908164165722523
0,0.4227077685463321
0,0.8984313001906775
0,0.5234517972530276
0,0.24502960254668746
0,0.5714757231355098
1,0.43680964258027244
0,0.3978097175754081
1,0.706678433714726
0,0.37877199622972213
0,0.8497360663588901
1,0.30353608204624966
0,0.4497101722227646
1,0.4480309955748802
0,0.42899402359983413
0,0.41591468262391335
1,0.7569814438647063
0,0.4037239223441206
0,0.2919901598718945
0,0.7805276522829384
1,0.3663933921585216
0,0.707669866873459
0,0.3324896594368076
0,0.7130852883234929
0,0.33909032830900915
0,0.37168566800654335
0,0.11073912973310913
1,0.21992320237298435
1,0.7210003037187306
0,0.21710795010629158
0,0.4300122369496589
0,0.6072129706557597
1,0.5068077389739811
0,0.7428447133720635
0,0.20930088575828446
1,0.7403027986922343
0,0.1540062585808887
1,0.24225944901856783
0,0.19962149525717848
1,0.2641167317933003
1,0.2599989376794167
0,0.4501267413422573
0,0.44485611494048655
0,0.7539017789818835
0,0.7502543425188396
0,0.5447920738405646
0,0.5609201954289517
0,0.7723412133291107
0,0.40433553758900037
0,0.8372186713432846
1,0.29361607311045257
0,0.35758398437061806
0,0.44388884317141225
0,0.6608973757204876
0,0.6600308125573702
0,0.5646195755592691
1,0.6354123938839056
0,0.39328647393760946
1,0.6023585487071692
0,0.228191568686552
0,0.6684633404901652
0,0.5372662813143478
0,0.4435656119373552
0,0.22063636696932853
0,0.49491229104148127
0,0.18196991841327417
1,0.7846962425685438
0,0.45889953786234816
0,0.43205211359345563
0,0.07424166286498375
0,0.38431198177478815
1,0.5207701772053742
0,0.7074998040847735
1,0.6093194710871543
0,0.12478515569524201
0,0.5705950026046521
1,0.3339101218269152
1,0.5370692529988789
0,0.5984241832308754
0,0.24294501704330723
1,0.5227235031576454
0,0.32520581051714625
0,0.2351710104073349
0,0.4329146495008068
0,0.7220908248749739
1,0.539477392636535
0,0.38491127828676536
0,0.5608337302900618
0,0.5050855846197215
0,0.4896577703362202
0,0.08017050359091044
1,0.5095370587157599
0,0.6510628891563084
0,0.4521901848479538
0,0.36594684833398905
0,0.4112516104894567
0,0.15906181937666183
0,0.37491523737857063
0,0.0881924638942948
0,0.4377517231016571
0,0.8650254058168141
0,0.3602023029066976
0,0.5887332170741313
0,0.493913123773582
0,0.3512509494481443
0,0.32961017452347013
0,0.9492063507609417
0,0.36949419541425677
0,0.11381033582052384
0,0.5771827868341707
0,0.41154249399703585
0,0.11701364748661937
0,0.24525752238861956
0,0.4040055505698732
0,0.2038917186023322
0,0.8832945963817411
0,0.617428771250607
0,0.5798555218963704
0,0.3864090902984659
0,0.5922917247221987
0,0.26864208459641015
0,0.34865111403506027
0,0.3377030264360638
0,0.21111195271300015
0,0.2300503716439122
0,0.32883137494432685
0,0.32882335082834746
0,0.3327459097128307
0,0.4059614827078836
1,0.5949386664271126
1,0.21034833723129126
1,0.21266539574812157
1,0.5676713252114632
1,0.3199912650095006
0,0.5307602042677284
0,0.8731058460117395
0,0.5912901481947623
1,0.6010657450035815
0,0.45907425231398663
0,0.3932400586800427
0,0.7014667171378985
0,0.2324140100193693
1,0.611481238272163
0,0.1494220134103843
1,0.4058907524143987
1,0.6642333720481085
1,0.474680269311129
0,0.8322757216680656
0,0.5896022918923053
1,0.06820311328679035
0,0.446966241507284
0,0.2965767060436778
0,0.2810537519653697
0,0.44792424764154737
0,0.5508718603591688
1,0.624036405249792
0,0.5873714141113251
1,0.6589068497258171
0,0.2353015074499361
0,0.7112053714235356
1,0.147357198335558
0,0.46657505846063596
0,0.13598333103485297
0,0.20973921104346852
0,0.4433859259188154
0,0.45592495886858075
0,0.1506160593202066
0,0.6455244062762605
0,0.3895215954656905
0,0.3193697729549358
1,0.6957891459808384
0,0.15122242400017147
0,0.48105149277485654
1,0.49905958749385654
0,0.753110883815963
0,0.3676587815419791
0,0.4804062474252413
0,0.5499903765643367
0,0.2016573407837612
0,0.5587500781871144
0,0.5214594188533833
1,0.5598119583636995
0,0.6391648541748269
0,0.9966779750434548
1,0.17949026714828897
0,0.5396301645307255
0,0.22539513755616095
0,0.43861195884584947
0,0.67847877831769
0,0.23819080168344034
1,0.4472246017018969
0,0.2965631516853781
1,0.7432227240345054
0,0.7104112103496811
1,0.31600390053992056
0,0.3525025140339539
0,0.4994807194477469
0,0.35995084222765217
0,0.4416311402934198
0,0.49459626781878036
0,0.6204955409945254
0,0.13181726172355906
1,0.6494320181573245
0,0.31096264909698923
0,0.884815136611377
0,0.1325695410316365
0,0.47676921419451823
1,0.4011830572055699
0,0.35002961103427777
1,0.5305563906567206
0,0.7923684475007664
0,0.7304898522853632
0,0.6456620759802081
0,0.6133539296057231
0,0.6927152361788381
0,0.18606339088819418
0,0.2715220212932831
0,0.49966649142178166
0,0.2330939652794646
0,0.19695606765632367
0,0.5327406229460934
1,0.5130028666939597
1,0.7091160896811343
0,0.6027858271795142
0,0.25406957324673823
0,0.640531809834992
0,0.5076147932085101
0,0.4784507859677392
0,0.1992775311476561
0,0.17022439934498793
0,0.5337049548435459
0,0.38860923738518366
0,0.7317617019458379
1,0.2484257103162698
0,0.3302846360170536
1,0.6195929807834452
0,0.4140772070122593
1,0.9373562567679415
0,0.5628213328155536
0,0.32247952115326556
0,0.49007662171087646
1,0.3568172703473306
1,0.3763189488879827
0,0.7389060802510561
0,0.3081481333972253
1,0.2969006021020018
0,0.09270871889798536
0,0.2882105632611267
1,0.5157735763590573
0,0.20508442495800897
0,0.5347923264235341
0,0.45460908588256554
0,0.4867901864557902
1,0.21110898895235927
0,0.7046941359341321
0,0.1367734190933501
0,0.47102499652378155
0,0.36349368528504783
1,0.6948262995564132
1,0.31566387701629783
0,0.3913384286726482
0,0.6589060448214116
0,0.5372261490832256
1,0.4203661368457805
1,0.4639323468119267
0,0.5007005927764224
0,0.41427244291419585
1,0.8032208357236654
0,0.4609132053670769
0,0.637342573569015
0,0.6492181738497551
0,0.7769655525553798
0,0.40176005703821527
0,0.6166480434630314
0,0.2326668506548209
0,0.5039515650069271
0,0.5329173464321426
1,0.7176992071312015
0,0.8472024339855736
1,0.13091805651875585
0,0.39415520079811767
0,0.751887184547827
1,0.4840333347547448
0,0.44209313016427665
0,0.12998423253357513
1,0.46902110098293637
0,0.6151262590263197
0,0.15351067812353741
0,0.12455799065055408
0,0.48706086166934953
0,0.4126059688092274
1,0.3172777908459251
0,0.31444258985250356
0,0.48374214120805725
0,0.1248538783842787
0,0.4208229673782822
0,0.3389289413413551
1,0.551080630140229
0,0.3754616120285719
0,0.28085898395802317
0,0.47121399522878243
0,0.5779225160428789
0,0.6776127267810733
0,0.28662587031699077
1,0.7195005550218511
0,0.9669302229173317
1,0.5934551178476849
0,0.6836423184103037
1,0.4790595369428439
0,0.4479746829773878
0,0.19624313302246377
0,0.43243218571062414
1,0.5746451643396804
0,0.18874728867941246
0,0.5212953774909319
0,0.6681657417495307
0,0.381500719577807
0,0.18594803968665283
0,0.8982189328426744
0,0.29171744008878187
0,0.4861777791413715
0,0.1345301504478095
0,0.3366106871079557
1,0.7055636138034893
0,0.4541559108484215
1,0.20758676390328704
0,0.13128217671588394
0,0.8125450194700291
0,0.6261527762123428
0,0.4044942514557123
0,0.14274244461180474
0,0.6869547674623515
0,0.5642870044205305
0,0.523813778321911
0,0.4646125781277799
0,0.46418436402269003
0,0.6894799914350155
0,0.6394934913191822
0,0.931261733092408
0,0.47222507417205184
0,0.4936252510003021
0,0.5395776678858343
0,0.580113355997378
0,0.5965302650933895
1,0.7997407204055911
0,0.56069821050679
0,0.549833528076788
0,0.5754982996616778
1,0.4413066139156437
0,0.7245315326422652
0,0.6280789226843077
0,0.36609624732922563
0,0.7479115012985564
0,0.42887360428612453
1,0.5914551888482261
0,0.4114322831451319
0,0.37951369869160195
0,0.1487186090829231
0,0.32320881489968456
0,0.32474190009893167
1,0.7878555046512424
0,0.2202530235570734
0,0.3953544356695829
1,0.693037688702949
0,0.3379268678722579
0,0.5764660022557565
0,0.31772912431291994
1,0.5776656131568189
0,0.5921518791449568
0,0.5448184206505353
0,0.4735554638750485
0,0.4282419761703829
0,0.46108266184469315
0,0.8216836811055677
0,0.5484119694111207
0,0.23818384661600142
1,0.6591616353334664
0,0.5458171552149298
0,0.5986003743528933
1,0.549822778031266
0,0.4178848719649861
0,0.20270735233435813
0,0.4096242704210578
0,0.8292664755219923
0,0.6018717113272422
0,0.19569374063848935
1,0.7213164121371076
0,0.5804568733912749
1,0.33512129698322685
0,0.5652012878526044
0,0.9238256736406415
0,0.14868688784188594
1,0.6089907050576584
0,0.5519345901837623
0,0.495117656749989
0,0.7408247462285319
0,0.21549841965467414
1,0.6888014621239975
0,0.33588269851613073
0,0.305646065551753
0,0.7646691063482163
0,0.8842509185256721
0,0.30135800184920086
0,0.1709289168042413
0,0.5894702089057187
0,0.18632630099148825
1,0.16444341988213254
1,0.17555342612105396
0,0.3656913854677346
0,0.41434744142930885
0,0.41399256408187374
0,0.3851727955866006
0,0.7102549385714233
0,0.5079749861701105
0,0.20962322873049938
0,0.13064530784786973
0,0.2953524291496875
0,0.8434094548183265
0,0.598063567178703
0,0.5021612838844427
0,0.7010860071282078
0,0.5749061272044015
1,0.7771087414075083
0,0.5397969199558723
0,0.8151773600679161
0,0.4285634970383532
0,0.3690480720971228
0,0.4628208738233204
0,0.5127670523918348
0,0.5100240479374358
0,0.38078902402442216
0,0.6315535099524708
1,0.7507172873414388
0,0.3004775649423968
0,0.5114362651021395
1,0.7334657954127096
0,0.622109263759073
0,0.652846835495883
0,0.4683440962913738
0,0.6565606025374788
1,0.6032960991168935
0,0.24361145173501544
0,0.5414613773397317
0,0.3291084654997928
0,0.964605682469539
0,0.2605592491901426
1,0.5128774011034758
0,0.3844989678833643
0,0.7869688030669411
0,0.26309631832136815
0,0.25977736614735664
1,0.6442067718201773
0,0.47676921419451823
0,0.2814130519024012
1,0.3337798162585553
0,0.34413592270017535
0,0.06677535062785825
0,0.2454621195461162
1,0.5658191386830123
0,0.18981059883693663
0,0.46164031906594577
0,0.6229653919243118
0,0.22723287879927878
1,0.5808078207243351
0,0.6870945164914978
0,0.5180558846834854
0,0.35613796855758323
0,0.35685676215779866
1,0.3259826244775972
1,0.8734614490713261
1,0.8720704434525687
1,0.6331424804910446
0,0.5651249939783302
0,0.7069386873084706
0,0.2558975498504578
0,0.49626434220377064
1,0.27706757064975623
0,0.10214516155674151
1,0.779204068023302
1,0.5337526273213352
1,0.4735422978078345
0,0.444350278252171
0,0.3480574162643785
1,0.41232670780529335
0,0.3557702241236884
0,0.6222525275286306
1,0.5963836601322456
0,0.19838157255947292
0,0.5032267265026865
0,0.15153330646570723
0,0.44967156052349233
0,0.49855260231923265
0,0.4845443485890378
0,0.5288009097901506
0,0.6838766433162999
0,0.36285600394348655
0,0.5936954872105196
0,0.387676792741327
0,0.782627100982674
0,0.1511689891228222
0,0.7444950957230039
1,0.5139933869799764
0,0.13000014185597833
0,0.27890903299588116
1,0.6330321240330009
0,0.7759368071564071
0,0.2209848324391257
0,0.5237271027970363
0,0.3409961196106241
0,0.4356853227457369
0,0.3099951377280363
0,0.7106422997315814
0,0.3658902907893161
0,0.3176812087025282
0,0.6745566388950794
0,0.32886326460618204
0,0.5327028481374677
0,0.13551062251972779
0,0.23470608080341462
0,0.1615377654723427
0,0.6083598400667566
1,0.16856773223979304
0,0.5347999838388067
0,0.44926534349687786
1,0.5002029854353708
1,0.39670405015959964
0,0.36574498034048597
0,0.47205259597279287
0,0.11856558103871345
0,0.5275174219545502
0,0.8517140721904413
0,0.7445816436189171
0,0.5493250328503825
1,0.5303188859752576
0,0.9183462808574402
0,0.4949207574318132
1,0.4749720326963799
0,0.2171394499586677
0,0.6894156329756982
0,0.7909535177282184
0,0.46971102079872734
0,0.5023737150632043
0,0.15315226699403636
0,0.4869690826996196
0,0.57724372847415
0,0.5611326925283974
0,0.2394834268419605
0,0.3507271917628602
0,0.37524190772171373
0,0.6792810340055798
0,0.3157162412010393
0,0.7964942746648788
0,0.6480555345730185
1,0.6007052293916276
0,0.39379215707822973
0,0.18351589429138734
0,0.6395622435965711
1,0.8842139819389602
0,0.5804894532691167
0,0.5126797917607423
0,0.3315801778810763
0,0.382811776317899
0,0.9383837679587239
0,0.47726448546778455
0,0.18901057616472183
0,0.2747569622983755
0,0.6955443352859854
1,0.7325094365225194
0,0.4736918205388825
1,0.16976486781231456
0,0.647413238748661
0,0.5444398543597017
0,0.42354486316413403
0,0.36543040152433814
0,0.8000497913234274
0,0.5503149732285915
0,0.7719948324690271
0,0.36349432892392086
0,0.48997254131760065
0,0.47163426320430046
0,0.1918436468021185
0,0.6811011512268849
1,0.3468780255449374
0,0.6443125926032738
0,0.8680871861278959
0,0.6195882827218128
0,0.3570836235187493
0,0.5466349340425211
0,0.0986578545724756
1,0.451781827278487
0,0.36693161648590766
1,0.38958477795178303
0,0.7906892912490905
0,0.20227666668136413
1,0.7684520430788838
1,0.37662410502588684
0,0.269163863142659
0,0.360186860534146
0,0.7434775064417725
0,0.523510335490454
0,0.5853646677334927
0,0.5896930773145831
0,0.3855160500052216
0,0.501478221655627
1,0.5460020113277795
0,0.43086060853185176
0,0.6213373357960775
0,0.3797754010899026
0,0.5031853426350087
0,0.13122422248677923
0,0.5566064653713217
0,0.5640016354434855
0,0.15514145533995563
1,0.7308991981445598
0,0.6173251915225549
1,0.20790870220756894
0,0.42186483164715555
1,0.3238214848069409
0,0.3807619451100512
1,0.6772504818439126
0,0.6492976450780298
1,0.4384470647833369
0,0.2777550923709564
0,0.6405800300710643
0,0.4002854837011051
1,0.16670678685593554
0,0.40302638020494935
0,0.4622251328569017
0,0.5591450673372447
0,0.6816227386785432
0,0.4083852388333532
0,0.2813277691943842
1,0.6020996565611284
1,0.7477385599450651
0,0.362123828380978
0,0.37637334797090255
1,0.5317511703085291
0,0.5747376632432148
0,0.28864355670166386
0,0.5435842659140848
0,0.29925135455199103
0,0.12770545767044936
0,0.46545557195997095
0,0.43592858991713407
0,0.06232527001385571
0,0.3861269851157449
0,0.39574654942922666
0,0.6419574647072249
0,0.5839139390149877
0,0.7682128763233181
0,0.6026684327823977
0,0.5326161449609829
1,0.5512041645627787
1,0.9914965151905668
0,0.5956528086835042
0,0.6328448299874326
0,0.14621943495107065
0,0.4243107771768203
0,0.47550485480071353
0,0.09137581685061474
0,0.6108490316682372
0,0.5652379976268961
0,0.71340516900731
1,0.41788329273103136
1,0.18251272976674118
0,0.3964975961355938
0,0.24854212005044485
0,0.2007869971189647
0,0.3210826061486915
0,0.36031781916029587
0,0.4317737070495089
0,0.6036023732272917
0,0.22754860540943997
0,0.5617871259417716
0,0.5819795728328095
1,0.2935457510504878
0,0.05488547289391573
0,0.1314706327620724
0,0.18151442629491765
0,0.6284447282778635
0,0.8075435064876306
0,0.18388632185023315
0,0.6729554613942406
1,0.47891225114168634
0,0.5904882601376443
0,0.1842216192078651
0,0.19398144255444577
0,0.5946344234214348
0,0.45020911187523294
1,0.7460044065883408
0,0.7144847153203416
1,0.5636563449327205
0,0.2661867404937142
0,0.3544718489747338
0,0.36131883742271503
1,0.7724563016435059
1,0.510612127073359
0,0.15508778018500188
1,0.5501685213506605
0,0.6338648621035985
0,0.6582551019900307
0,0.36068856285679
1,0.6772959778356566
0,0.37057817724595704
0,0.49911655053728277
0,0.3099227432252396
0,0.7655267952612769
0,0.5218677622829452
0,0.4762414729309737
0,0.1312816685232252
1,0.3569159167530005
0,0.22708661137811018
0,0.6916264193417073
0,0.30123937107053783
0,0.47161081057393406
0,0.4498270959001909
0,0.5128683053263453
0,0.8478243048218337
