thr,val_cost
0.01,5932.0
0.014949494949494949,5598.0
0.0198989898989899,5236.0
0.02484848484848485,4888.0
0.029797979797979796,4565.0
0.03474747474747475,4315.0
0.039696969696969696,4078.0
0.04464646464646465,3872.0
0.049595959595959596,3711.0
0.05454545454545454,3520.0
0.059494949494949496,3378.0
0.06444444444444444,3238.0
0.06939393939393938,3119.0
0.07434343434343434,3004.0
0.07929292929292929,2903.0
0.08424242424242423,2809.0
0.08919191919191918,2728.0
0.09414141414141414,2654.0
0.09909090909090908,2570.0
0.10404040404040403,2507.0
0.10898989898989898,2436.0
0.11393939393939392,2393.0
0.11888888888888888,2340.0
0.12383838383838383,2297.0
0.12878787878787878,2256.0
0.13373737373737374,2223.0
0.1386868686868687,2167.0
0.14363636363636365,2122.0
0.1485858585858586,2093.0
0.15353535353535352,2035.0
0.15848484848484848,2004.0
0.16343434343434343,1974.0
0.16838383838383839,1960.0
0.17333333333333334,1937.0
0.1782828282828283,1913.0
0.18323232323232325,1898.0
0.18818181818181817,1883.0
0.19313131313131313,1858.0
0.19808080808080808,1840.0
0.20303030303030303,1818.0
0.207979797979798,1793.0
0.21292929292929294,1780.0
0.21787878787878787,1753.0
0.22282828282828282,1731.0
0.22777777777777777,1715.0
0.23272727272727273,1709.0
0.23767676767676768,1698.0
0.24262626262626263,1683.0
0.24757575757575756,1665.0
0.2525252525252525,1645.0
0.25747474747474747,1634.0
0.26242424242424245,1610.0
0.2673737373737374,1585.0
0.2723232323232323,1565.0
0.2772727272727273,1561.0
0.2822222222222222,1544.0
0.2871717171717172,1540.0
0.2921212121212121,1525.0
0.29707070707070704,1510.0
0.302020202020202,1507.0
0.30696969696969695,1497.0
0.31191919191919193,1487.0
0.31686868686868686,1481.0
0.32181818181818184,1478.0
0.32676767676767676,1468.0
0.3317171717171717,1471.0
0.33666666666666667,1468.0
0.3416161616161616,1451.0
0.3465656565656566,1465.0
0.3515151515151515,1449.0
0.3564646464646465,1438.0
0.3614141414141414,1439.0
0.36636363636363634,1427.0
0.3713131313131313,1417.0
0.37626262626262624,1411.0
0.3812121212121212,1399.0
0.38616161616161615,1395.0
0.3911111111111111,1403.0
0.39606060606060606,1397.0
0.401010101010101,1402.0
0.40595959595959596,1388.0
0.4109090909090909,1373.0
0.41585858585858587,1362.0
0.4208080808080808,1347.0
0.4257575757575757,1351.0
0.4307070707070707,1346.0
0.43565656565656563,1347.0
0.4406060606060606,1329.0
0.44555555555555554,1328.0
0.4505050505050505,1319.0
0.45545454545454545,1322.0
0.46040404040404037,1337.0
0.46535353535353535,1331.0
0.4703030303030303,1333.0
0.47525252525252526,1340.0
0.4802020202020202,1340.0
0.4851515151515151,1331.0
0.4901010101010101,1334.0
0.495050505050505,1328.0
0.5,1336.0
0.5049494949494949,1336.0
0.5098989898989899,1331.0
0.5148484848484849,1326.0
0.5197979797979798,1327.0
0.5247474747474747,1323.0
0.5296969696969697,1318.0
0.5346464646464646,1303.0
0.5395959595959596,1296.0
0.5445454545454546,1302.0
0.5494949494949495,1300.0
0.5544444444444444,1294.0
0.5593939393939393,1287.0
0.5643434343434344,1301.0
0.5692929292929293,1295.0
0.5742424242424242,1289.0
0.5791919191919191,1288.0
0.5841414141414141,1280.0
0.5890909090909091,1272.0
0.594040404040404,1265.0
0.598989898989899,1266.0
0.6039393939393939,1272.0
0.6088888888888889,1268.0
0.6138383838383838,1264.0
0.6187878787878788,1267.0
0.6237373737373737,1259.0
0.6286868686868686,1256.0
0.6336363636363637,1274.0
0.6385858585858586,1278.0
0.6435353535353535,1267.0
0.6484848484848484,1270.0
0.6534343434343434,1271.0
0.6583838383838384,1277.0
0.6633333333333333,1283.0
0.6682828282828283,1291.0
0.6732323232323232,1292.0
0.6781818181818181,1298.0
0.6831313131313131,1312.0
0.6880808080808081,1304.0
0.693030303030303,1309.0
0.6979797979797979,1321.0
0.702929292929293,1327.0
0.7078787878787879,1340.0
0.7128282828282828,1333.0
0.7177777777777777,1344.0
0.7227272727272727,1344.0
0.7276767676767677,1348.0
0.7326262626262626,1351.0
0.7375757575757576,1358.0
0.7425252525252525,1356.0
0.7474747474747474,1374.0
0.7524242424242424,1393.0
0.7573737373737374,1396.0
0.7623232323232323,1398.0
0.7672727272727272,1420.0
0.7722222222222221,1431.0
0.7771717171717172,1438.0
0.7821212121212121,1452.0
0.787070707070707,1465.0
0.792020202020202,1484.0
0.796969696969697,1482.0
0.8019191919191919,1490.0
0.8068686868686868,1518.0
0.8118181818181818,1533.0
0.8167676767676767,1551.0
0.8217171717171717,1561.0
0.8266666666666667,1591.0
0.8316161616161616,1606.0
0.8365656565656565,1616.0
0.8415151515151514,1618.0
0.8464646464646465,1645.0
0.8514141414141414,1676.0
0.8563636363636363,1687.0
0.8613131313131313,1686.0
0.8662626262626262,1700.0
0.8712121212121212,1739.0
0.8761616161616161,1773.0
0.8811111111111111,1793.0
0.886060606060606,1826.0
0.891010101010101,1845.0
0.895959595959596,1891.0
0.9009090909090909,1931.0
0.9058585858585858,1962.0
0.9108080808080807,1997.0
0.9157575757575758,2031.0
0.9207070707070707,2064.0
0.9256565656565656,2135.0
0.9306060606060605,2172.0
0.9355555555555555,2199.0
0.9405050505050505,2242.0
0.9454545454545454,2323.0
0.9504040404040404,2395.0
0.9553535353535353,2447.0
0.9603030303030302,2505.0
0.9652525252525253,2605.0
0.9702020202020202,2722.0
0.9751515151515151,2854.0
0.98010101010101,2983.0
0.9850505050505051,3174.0
0.99,3380.0
