thr,val_cost
0.01,5493.0
0.014949494949494949,5033.0
0.0198989898989899,4796.0
0.02484848484848485,4316.0
0.029797979797979796,4085.0
0.03474747474747475,3635.0
0.039696969696969696,3405.0
0.04464646464646465,3046.0
0.049595959595959596,2866.0
0.05454545454545454,2563.0
0.059494949494949496,2432.0
0.06444444444444444,2209.0
0.06939393939393938,2125.0
0.07434343434343434,1954.0
0.07929292929292929,1857.0
0.08424242424242423,1731.0
0.08919191919191918,1679.0
0.09414141414141414,1605.0
0.09909090909090908,1562.0
0.10404040404040403,1484.0
0.10898989898989898,1455.0
0.11393939393939392,1407.0
0.11888888888888888,1387.0
0.12383838383838383,1341.0
0.12878787878787878,1326.0
0.13373737373737374,1308.0
0.1386868686868687,1281.0
0.14363636363636365,1275.0
0.1485858585858586,1270.0
0.15353535353535352,1241.0
0.15848484848484848,1227.0
0.16343434343434343,1206.0
0.16838383838383839,1194.0
0.17333333333333334,1177.0
0.1782828282828283,1156.0
0.18323232323232325,1156.0
0.18818181818181817,1142.0
0.19313131313131313,1154.0
0.19808080808080808,1146.0
0.20303030303030303,1137.0
0.207979797979798,1143.0
0.21292929292929294,1144.0
0.21787878787878787,1149.0
0.22282828282828282,1140.0
0.22777777777777777,1137.0
0.23272727272727273,1134.0
0.23767676767676768,1127.0
0.24262626262626263,1137.0
0.24757575757575756,1134.0
0.2525252525252525,1131.0
0.25747474747474747,1140.0
0.26242424242424245,1136.0
0.2673737373737374,1136.0
0.2723232323232323,1134.0
0.2772727272727273,1154.0
0.2822222222222222,1153.0
0.2871717171717172,1155.0
0.2921212121212121,1167.0
0.29707070707070704,1167.0
0.302020202020202,1164.0
0.30696969696969695,1192.0
0.31191919191919193,1201.0
0.31686868686868686,1215.0
0.32181818181818184,1210.0
0.32676767676767676,1227.0
0.3317171717171717,1237.0
0.33666666666666667,1248.0
0.3416161616161616,1241.0
0.3465656565656566,1255.0
0.3515151515151515,1271.0
0.3564646464646465,1275.0
0.3614141414141414,1285.0
0.36636363636363634,1281.0
0.3713131313131313,1293.0
0.37626262626262624,1303.0
0.3812121212121212,1315.0
0.38616161616161615,1329.0
0.3911111111111111,1365.0
0.39606060606060606,1371.0
0.401010101010101,1392.0
0.40595959595959596,1420.0
0.4109090909090909,1425.0
0.41585858585858587,1423.0
0.4208080808080808,1439.0
0.4257575757575757,1452.0
0.4307070707070707,1466.0
0.43565656565656563,1462.0
0.4406060606060606,1471.0
0.44555555555555554,1478.0
0.4505050505050505,1504.0
0.45545454545454545,1512.0
0.46040404040404037,1547.0
0.46535353535353535,1576.0
0.4703030303030303,1612.0
0.47525252525252526,1655.0
0.4802020202020202,1691.0
0.4851515151515151,1704.0
0.4901010101010101,1720.0
0.495050505050505,1731.0
0.5,1749.0
0.5049494949494949,1774.0
0.5098989898989899,1783.0
0.5148484848484849,1805.0
0.5197979797979798,1817.0
0.5247474747474747,1852.0
0.5296969696969697,1872.0
0.5346464646464646,1899.0
0.5395959595959596,1908.0
0.5445454545454546,1933.0
0.5494949494949495,1946.0
0.5544444444444444,1969.0
0.5593939393939393,1972.0
0.5643434343434344,2010.0
0.5692929292929293,2017.0
0.5742424242424242,2054.0
0.5791919191919191,2066.0
0.5841414141414141,2118.0
0.5890909090909091,2137.0
0.594040404040404,2185.0
0.598989898989899,2199.0
0.6039393939393939,2242.0
0.6088888888888889,2261.0
0.6138383838383838,2307.0
0.6187878787878788,2338.0
0.6237373737373737,2363.0
0.6286868686868686,2402.0
0.6336363636363637,2489.0
0.6385858585858586,2529.0
0.6435353535353535,2576.0
0.6484848484848484,2600.0
0.6534343434343434,2618.0
0.6583838383838384,2638.0
0.6633333333333333,2672.0
0.6682828282828283,2731.0
0.6732323232323232,2772.0
0.6781818181818181,2877.0
0.6831313131313131,2935.0
0.6880808080808081,3024.0
0.693030303030303,3089.0
0.6979797979797979,3206.0
0.702929292929293,3271.0
0.7078787878787879,3375.0
0.7128282828282828,3415.0
0.7177777777777777,3502.0
0.7227272727272727,3577.0
0.7276767676767677,3699.0
0.7326262626262626,3762.0
0.7375757575757576,3905.0
0.7425252525252525,3957.0
0.7474747474747474,4111.0
0.7524242424242424,4180.0
0.7573737373737374,4388.0
0.7623232323232323,4493.0
0.7672727272727272,4663.0
0.7722222222222221,4772.0
0.7771717171717172,4970.0
0.7821212121212121,5040.0
0.787070707070707,5178.0
0.792020202020202,5288.0
0.796969696969697,5528.0
0.8019191919191919,5608.0
0.8068686868686868,5803.0
0.8118181818181818,5868.0
0.8167676767676767,6007.0
0.8217171717171717,6087.0
0.8266666666666667,6172.0
0.8316161616161616,6331.0
0.8365656565656565,6401.0
0.8415151515151514,6586.0
0.8464646464646465,6691.0
0.8514141414141414,6840.0
0.8563636363636363,6920.0
0.8613131313131313,7035.0
0.8662626262626262,7080.0
0.8712121212121212,7165.0
0.8761616161616161,7220.0
0.8811111111111111,7290.0
0.886060606060606,7325.0
0.891010101010101,7385.0
0.895959595959596,7425.0
0.9009090909090909,7485.0
0.9058585858585858,7510.0
0.9108080808080807,7545.0
0.9157575757575758,7545.0
0.9207070707070707,7560.0
0.9256565656565656,7570.0
0.9306060606060605,7585.0
0.9355555555555555,7590.0
0.9405050505050505,7595.0
0.9454545454545454,7595.0
0.9504040404040404,7595.0
0.9553535353535353,7595.0
0.9603030303030302,7600.0
0.9652525252525253,7600.0
0.9702020202020202,7600.0
0.9751515151515151,7600.0
0.98010101010101,7600.0
0.9850505050505051,7600.0
0.99,7600.0
