thr,val_cost
0.01,6657.0
0.014949494949494949,6279.0
0.0198989898989899,6040.0
0.02484848484848485,5496.0
0.029797979797979796,5233.0
0.03474747474747475,4700.0
0.039696969696969696,4453.0
0.04464646464646465,3993.0
0.049595959595959596,3787.0
0.05454545454545454,3377.0
0.059494949494949496,3206.0
0.06444444444444444,2874.0
0.06939393939393938,2730.0
0.07434343434343434,2537.0
0.07929292929292929,2437.0
0.08424242424242423,2261.0
0.08919191919191918,2177.0
0.09414141414141414,2020.0
0.09909090909090908,1970.0
0.10404040404040403,1896.0
0.10898989898989898,1849.0
0.11393939393939392,1768.0
0.11888888888888888,1770.0
0.12383838383838383,1733.0
0.12878787878787878,1725.0
0.13373737373737374,1708.0
0.1386868686868687,1696.0
0.14363636363636365,1667.0
0.1485858585858586,1669.0
0.15353535353535352,1642.0
0.15848484848484848,1634.0
0.16343434343434343,1614.0
0.16838383838383839,1597.0
0.17333333333333334,1586.0
0.1782828282828283,1566.0
0.18323232323232325,1571.0
0.18818181818181817,1584.0
0.19313131313131313,1568.0
0.19808080808080808,1551.0
0.20303030303030303,1542.0
0.207979797979798,1539.0
0.21292929292929294,1533.0
0.21787878787878787,1542.0
0.22282828282828282,1554.0
0.22777777777777777,1546.0
0.23272727272727273,1539.0
0.23767676767676768,1526.0
0.24262626262626263,1538.0
0.24757575757575756,1546.0
0.2525252525252525,1547.0
0.25747474747474747,1558.0
0.26242424242424245,1562.0
0.2673737373737374,1555.0
0.2723232323232323,1555.0
0.2772727272727273,1561.0
0.2822222222222222,1578.0
0.2871717171717172,1592.0
0.2921212121212121,1583.0
0.29707070707070704,1577.0
0.302020202020202,1582.0
0.30696969696969695,1567.0
0.31191919191919193,1580.0
0.31686868686868686,1609.0
0.32181818181818184,1619.0
0.32676767676767676,1629.0
0.3317171717171717,1633.0
0.33666666666666667,1637.0
0.3416161616161616,1639.0
0.3465656565656566,1642.0
0.3515151515151515,1639.0
0.3564646464646465,1649.0
0.3614141414141414,1657.0
0.36636363636363634,1671.0
0.3713131313131313,1696.0
0.37626262626262624,1700.0
0.3812121212121212,1714.0
0.38616161616161615,1731.0
0.3911111111111111,1728.0
0.39606060606060606,1728.0
0.401010101010101,1752.0
0.40595959595959596,1751.0
0.4109090909090909,1766.0
0.41585858585858587,1776.0
0.4208080808080808,1798.0
0.4257575757575757,1811.0
0.4307070707070707,1823.0
0.43565656565656563,1823.0
0.4406060606060606,1852.0
0.44555555555555554,1879.0
0.4505050505050505,1909.0
0.45545454545454545,1926.0
0.46040404040404037,1927.0
0.46535353535353535,1953.0
0.4703030303030303,1979.0
0.47525252525252526,2005.0
0.4802020202020202,2012.0
0.4851515151515151,2035.0
0.4901010101010101,2069.0
0.495050505050505,2095.0
0.5,2099.0
0.5049494949494949,2132.0
0.5098989898989899,2154.0
0.5148484848484849,2191.0
0.5197979797979798,2204.0
0.5247474747474747,2228.0
0.5296969696969697,2235.0
0.5346464646464646,2248.0
0.5395959595959596,2252.0
0.5445454545454546,2307.0
0.5494949494949495,2329.0
0.5544444444444444,2411.0
0.5593939393939393,2436.0
0.5643434343434344,2493.0
0.5692929292929293,2526.0
0.5742424242424242,2555.0
0.5791919191919191,2587.0
0.5841414141414141,2619.0
0.5890909090909091,2647.0
0.594040404040404,2700.0
0.598989898989899,2719.0
0.6039393939393939,2753.0
0.6088888888888889,2794.0
0.6138383838383838,2830.0
0.6187878787878788,2880.0
0.6237373737373737,2923.0
0.6286868686868686,2944.0
0.6336363636363637,2984.0
0.6385858585858586,3041.0
0.6435353535353535,3087.0
0.6484848484848484,3110.0
0.6534343434343434,3160.0
0.6583838383838384,3213.0
0.6633333333333333,3262.0
0.6682828282828283,3394.0
0.6732323232323232,3438.0
0.6781818181818181,3553.0
0.6831313131313131,3591.0
0.6880808080808081,3671.0
0.693030303030303,3730.0
0.6979797979797979,3835.0
0.702929292929293,3882.0
0.7078787878787879,4027.0
0.7128282828282828,4080.0
0.7177777777777777,4263.0
0.7227272727272727,4353.0
0.7276767676767677,4506.0
0.7326262626262626,4586.0
0.7375757575757576,4742.0
0.7425252525252525,4811.0
0.7474747474747474,5025.0
0.7524242424242424,5154.0
0.7573737373737374,5337.0
0.7623232323232323,5491.0
0.7672727272727272,5701.0
0.7722222222222221,5856.0
0.7771717171717172,6096.0
0.7821212121212121,6186.0
0.787070707070707,6411.0
0.792020202020202,6526.0
0.796969696969697,6705.0
0.8019191919191919,6814.0
0.8068686868686868,7049.0
0.8118181818181818,7123.0
0.8167676767676767,7328.0
0.8217171717171717,7458.0
0.8266666666666667,7513.0
0.8316161616161616,7653.0
0.8365656565656565,7763.0
0.8415151515151514,7948.0
0.8464646464646465,8027.0
0.8514141414141414,8161.0
0.8563636363636363,8221.0
0.8613131313131313,8331.0
0.8662626262626262,8376.0
0.8712121212121212,8436.0
0.8761616161616161,8500.0
0.8811111111111111,8545.0
0.886060606060606,8570.0
0.891010101010101,8635.0
0.895959595959596,8650.0
0.9009090909090909,8680.0
0.9058585858585858,8695.0
0.9108080808080807,8720.0
0.9157575757575758,8740.0
0.9207070707070707,8775.0
0.9256565656565656,8785.0
0.9306060606060605,8800.0
0.9355555555555555,8800.0
0.9405050505050505,8810.0
0.9454545454545454,8810.0
0.9504040404040404,8810.0
0.9553535353535353,8810.0
0.9603030303030302,8810.0
0.9652525252525253,8810.0
0.9702020202020202,8810.0
0.9751515151515151,8810.0
0.98010101010101,8810.0
0.9850505050505051,8810.0
0.99,8810.0
